leverage_ratio,asset_liabilities,roe,asset_turnover,debt_ratio,debt_ratio2,roa,capitalization_ratio,longtermdebt_invcap,totaldebt_invcap,cash_debt,debt_ebitda,rect_turn,label
14.071,1.072394755,0.159,0.089,0.934,0.128,0.03,0.353,0.353,1.248,-0.012,4.344,0.158,0
15.598,1.069087591,0.185,0.088,0.94,0.134,0.03,0.355,0.355,1.435,-0.032,4.432,0.151,0
15.855,1.060134589,0.184,0.089,0.941,0.109,0.03,0.415,0.415,1.07,0.071,3.547,0.142,0
14.503,1.065865946,0.218,0.08,0.935,0.109,0.033,0.424,0.424,0.971,0.027,3.249,0.125,0
14.05,1.069456483,0.201,0.073,0.934,0.126,0.031,0.399,0.399,1.14,-0.003,4.035,0.121,0
14.323,1.070895206,0.193,0.07,0.935,0.128,0.03,0.34,0.34,1.293,0.009,4.209,0.116,0
12.21,1.080644651,0.084,0.074,0.924,0.111,0.015,0.579,0.579,0.619,0.002,7.419,0.093,0
11.799,1.083012546,0.082,0.076,0.922,0.135,0.016,0.628,0.628,0.644,0.04,8.728,0.098,0
11.843,1.088265021,0.085,0.076,0.922,0.134,0.017,0.571,0.571,0.739,-0.043,7.993,0.093,0
12.859,1.07705559,0.081,0.077,0.928,0.163,0.013,0.658,0.658,0.772,-0.039,12.723,0.093,0
12.405,1.08025714,0.074,0.079,0.925,0.137,0.013,0.563,0.563,0.804,0.076,10.463,0.095,0
12.502,1.079195093,0.13,0.07,0.926,0.176,0.02,0.558,0.558,1.052,-0.054,9.183,0.088,0
11.6,1.082548598,0.142,0.07,0.921,0.192,0.022,0.516,0.516,1.173,-0.047,8.562,0.09,0
10.792,1.093960097,0.103,0.061,0.915,0.182,0.019,0.567,0.567,0.928,0.07,9.736,0.076,0
12.085,1.093223926,0.114,0.064,0.924,0.162,0.02,0.585,0.585,0.88,0.012,8.664,0.078,0
14.037,1.073501446,0.135,0.072,0.933,0.165,0.019,0.661,0.661,0.844,0.015,9.164,0.084,0
13.623,1.071807314,0.143,0.077,0.932,0.156,0.019,0.645,0.645,0.809,0.011,8.394,0.088,0
14.438,1.075642433,-0.105,0.058,0.935,0.178,-0.004,0.665,0.665,0.919,0.013,-49.453,0.066,0
23.391,1.021016127,-0.873,0.051,0.959,0.203,-0.036,0.755,0.755,1.213,0.008,-5.593,0.058,0
16.177,1.055574405,0.215,0.082,0.942,0.094,0.032,0.123,0.123,1.414,0.007,3.111,0.164,0
14.54,1.070600288,0.22,0.085,0.936,0.181,0.033,0.093,0.093,2.551,0.006,5.752,0.177,0
14.171,1.064703032,0.192,0.088,0.934,0.258,0.028,0.042,0.042,3.749,-0.202,9.432,0.182,0
12.323,1.084485288,0.172,0.088,0.925,0.228,0.031,0.109,0.109,2.705,0.032,7.806,0.179,0
11.291,1.087724119,0.172,0.097,0.919,0.225,0.033,0.506,0.506,1.367,0.008,6.898,0.194,0
13.299,1.080122978,0.169,0.087,0.93,0.288,0.031,0.646,0.646,1.454,0.009,10.186,0.17,0
13.563,1.07127746,0.171,0.092,0.931,0.282,0.03,0.632,0.632,1.51,-0.022,9.587,0.166,0
12.316,1.077788261,0.155,0.092,0.925,0.274,0.033,0.581,0.581,1.528,-0.029,8.497,0.161,0
11.567,1.080420369,0.163,0.078,0.92,0.245,0.037,0.581,0.581,1.289,0.053,6.825,0.142,0
10.292,1.098063774,0.147,0.067,0.911,0.213,0.031,0.585,1.099,1.876,0.017,6.992,0.129,0
9.838,1.09945914,0.135,0.064,0.908,0.196,0.03,0.55,0.959,1.668,0.02,6.631,0.122,0
9.605,1.107601955,0.141,0.069,0.906,0.214,0.031,0.526,0.886,1.815,0.02,7.123,0.129,0
9.475,1.104606486,0.136,0.078,0.905,0.187,0.03,0.474,0.814,1.772,0.014,6.382,0.138,0
9.527,1.105334716,0.125,0.08,0.905,0.201,0.028,0.362,0.362,1.347,0.009,7.447,0.136,0
10.11,1.102377003,0.087,0.07,0.91,0.237,0.022,0.462,0.462,1.416,0.013,10.877,0.124,0
10.564,1.08838675,0.1,0.063,0.913,0.226,0.024,0.543,0.542,1.192,0.004,9.411,0.122,0
9.059,1.104519573,0.101,0.059,0.9,0.19,0.027,0.409,0.407,1.125,0.013,6.991,0.131,0
8.225,1.118885442,0.108,0.056,0.891,0.122,0.031,0.152,0.15,0.945,0.017,4.015,0.129,0
8.079,1.122720567,0.12,0.055,0.889,0.126,0.032,0.174,0.173,0.935,0.014,3.997,0.127,0
8.265,1.119009618,0.11,0.05,0.891,0.137,0.028,0.373,0.37,0.792,0.024,4.967,0.115,0
7.835,1.127500604,0.098,0.048,0.886,0.132,0.027,0.362,0.36,0.739,0.031,4.966,0.103,0
7.987,1.12954383,0.088,0.047,0.888,0.162,0.025,0.506,0.503,0.717,-0.001,6.565,0.096,0
8.573,1.115838853,0.073,0.047,0.895,0.21,0.023,0.588,0.585,0.828,0.01,9.389,0.094,0
8.651,1.112209514,0.093,0.049,0.896,0.186,0.026,0.561,0.559,0.784,-0.003,7.257,0.095,0
8.371,1.122360551,0.117,0.053,0.893,0.197,0.028,0.563,0.562,0.805,0.007,7.188,0.101,0
7.808,1.132322252,0.115,0.054,0.886,0.23,0.026,0.555,0.555,0.899,-0.016,9.526,0.1,0
7.969,1.130371655,0.079,0.047,0.888,0.154,0.019,0.384,0.384,0.848,-0.013,8.025,0.095,0
7.862,1.127878721,0.124,0.043,0.887,0.055,0.026,0.224,0.224,0.379,-0.01,2.135,0.093,1
5.539,1.101282292,0.107,0.08,0.847,0.021,0.029,0.12,0.12,0.12,-0.006,0.751,0.113,0
4.538,1.244661691,0.043,0.079,0.819,0.071,0.027,0.283,0.283,0.283,0.102,2.686,0.116,0
7.24,1.139840394,0.059,0.077,0.879,0.05,0.024,0.293,0.293,0.293,0.01,2.25,0.121,0
7.871,1.138946133,0.06,0.076,0.887,0.044,0.027,0.282,0.282,0.282,-0.001,1.816,0.113,0
10.266,1.097026368,0.099,0.08,0.911,0.055,0.026,0.384,0.384,0.384,0.091,2.118,0.14,0
10.615,1.094022813,0.089,0.083,0.914,0.095,0.026,0.301,0.301,0.77,-0.138,3.747,0.129,0
9.757,1.100102433,0.11,0.082,0.907,0.049,0.026,0.275,0.275,0.383,0.033,1.894,0.126,0
9.367,1.104005082,0.127,0.074,0.904,0.048,0.028,0.209,0.209,0.391,0.056,1.677,0.112,0
9.951,1.097553442,0.135,0.06,0.909,0.133,0.028,0.447,0.447,0.806,-0.03,5.189,0.092,0
10.025,1.101616543,0.131,0.056,0.909,0.148,0.025,0.448,0.448,0.903,-0.017,6.094,0.086,0
9.584,1.098796467,0.089,0.058,0.906,0.156,0.019,0.484,0.484,0.849,0.015,8.298,0.087,0
10.003,1.101802495,0.131,0.061,0.909,0.115,0.024,0.42,0.42,0.731,0.016,4.919,0.091,0
8.931,1.110820723,0.104,0.069,0.899,0.154,0.024,0.419,0.419,0.89,0.008,7.168,0.102,0
9.17,1.112711107,0.083,0.07,0.902,0.152,0.021,0.506,0.506,0.762,0.017,7.407,0.104,0
7.032,1.15141375,0.082,0.06,0.875,0.128,0.015,0.409,0.409,0.609,0.01,8.879,0.09,0
7.471,1.109100686,0.131,0.049,0.882,0.085,0.018,0.329,0.329,0.481,-0.026,5.329,0.085,0
6.675,1.149422312,0.036,0.05,0.87,0.061,0.018,0.234,0.234,0.359,0.017,3.498,0.083,0
7.05,1.144294172,0.047,0.05,0.876,0.074,0.02,0.216,0.216,0.467,-0.004,3.757,0.08,0
7.555,1.131887333,0.041,0.048,0.883,0.047,0.02,0.174,0.174,0.334,-0.001,2.395,0.072,0
7.606,1.129364977,0.059,0.045,0.884,0.078,0.02,0.159,0.159,0.563,0.026,4.086,0.064,0
7.185,1.133243313,0.066,0.045,0.878,0.048,0.022,0.148,0.148,0.335,0.009,2.359,0.063,0
6.781,1.146945061,0.075,0.047,0.871,0.057,0.022,0.179,0.179,0.365,0.012,2.68,0.065,0
5.856,1.157039164,0.059,0.044,0.854,0.065,0.022,0.18,0.18,0.368,0.016,3.232,0.063,0
6.611,1.152713652,0.068,0.046,0.869,0.085,0.022,0.266,0.266,0.477,0.011,3.879,0.064,0
6.493,1.151485106,0.11,0.048,0.867,0.079,0.022,0.247,0.247,0.445,0.017,3.704,0.065,0
6.389,1.158409577,0.079,0.048,0.865,0.062,0.02,0.232,0.232,0.352,0.021,3.169,0.065,1
13.423,1.078865685,0.126,0.129,0.931,0.031,0.032,0.233,0.294,0.432,-0.003,0.996,0.168,0
12.586,1.073069341,0.128,0.124,0.926,0.036,0.038,0.432,0.702,0.446,0.07,0.998,0.155,0
12.108,1.07403134,0.186,0.119,0.924,0.07,0.048,0.002,0.002,0.921,0.034,1.607,0.147,0
14.875,1.071747656,0.068,0.098,0.937,0.197,0.03,0.467,0.467,1.668,0.012,7.429,0.121,0
18.192,1.046798283,-0.06,0.102,0.948,0.083,0.014,0.554,0.554,0.709,-0.036,5.699,0.127,0
16.12,1.06001045,0.044,0.12,0.942,0.084,0.028,0.361,0.361,0.916,-0.007,3.032,0.154,0
14.004,1.063295397,0.031,0.113,0.933,0.04,0.026,0.278,0.278,0.431,0.055,1.439,0.156,0
11.349,1.080398862,0.113,0.1,0.919,0.038,0.028,0.254,0.254,0.354,0.053,1.065,0.143,0
9.926,1.100714437,0.103,0.103,0.908,0.032,0.034,0.078,0.078,0.32,-0.012,0.938,0.158,0
10.915,1.097105305,0.163,0.092,0.916,0.008,0.036,0.031,0.031,0.096,-0.04,0.231,0.125,0
15.079,1.084834203,0.237,0.09,0.938,0.024,0.035,0.23,0.23,0.294,0.071,0.693,0.127,0
16.626,1.063231095,0.292,0.079,0.943,0.03,0.037,0.284,0.284,0.383,-0.029,0.847,0.11,0
17.241,1.059472639,0.285,0.071,0.945,0.036,0.034,0.343,0.343,0.433,0.044,1.069,0.095,0
17.403,1.05522525,0.243,0.07,0.946,0.072,0.033,0.459,0.459,0.713,-0.002,2.155,0.087,0
8.985,1.107529735,0.139,0.13,0.9,0.016,0.042,0.135,0.135,0.135,0.014,0.374,0.237,0
8.775,1.113962413,0.01,0.034,0.898,0.012,0.022,0.108,0.108,0.108,-0.015,0.56,0.137,0
17.304,1.061686543,0.145,0.106,0.945,0.255,0.028,0.747,0.747,1.179,0.008,9.516,0.171,0
19.689,1.051875446,0.072,0.067,0.952,0.234,0.011,0.74,0.74,1.263,-0.056,23.298,0.098,0
19.114,1.05098389,0.108,0.079,0.95,0.214,0.015,0.743,0.743,1.106,-0.009,14.381,0.116,0
17.97,1.054962529,0.125,0.076,0.947,0.249,0.015,0.742,0.742,1.217,-0.072,17.385,0.12,0
15.279,1.065451112,0.111,0.079,0.939,0.229,0.014,0.452,0.452,2.045,0.014,16.51,0.124,0
9.875,1.100041123,0.128,0.149,0.908,0.118,0.044,0.519,0.519,0.62,0.013,2.642,0.415,0
11.568,1.103816901,-0.086,0.072,0.92,0.227,0.015,0.74,0.74,0.74,0.108,16.006,0.208,0
9.795,1.096435425,0.328,0.127,0.907,0.007,0.039,0.071,0.071,0.071,0.009,0.181,0.178,0
5.828,1.174296321,0.055,0.068,0.854,0.012,0.022,0.074,0.074,0.074,-0.013,0.532,0.234,0
5.214,1.185258464,0.032,0.112,0.839,0.003,0.032,0.015,0.015,0.015,-0.031,0.078,0.174,0
5.412,1.181458599,0.043,0.069,0.844,0.019,0.016,0.109,0.109,0.109,0.003,1.2,0.097,0
6.657,1.162682596,0.051,0.123,0.869,0.053,0.043,0.287,0.287,0.287,0.016,1.262,0.151,0
8.198,1.132880012,0.058,0.068,0.891,0.115,0.017,0.492,0.492,0.539,-0.033,7.051,0.085,0
9.422,1.105018998,0.033,0.073,0.904,0.137,0.016,0.224,0.224,1.103,-0.165,8.551,0.098,0
9.758,1.100200488,0.156,0.134,0.907,0.001,0.045,0.01,0.01,0.01,0.013,0.022,0.248,0
14.578,1.069552142,0.167,0.128,0.936,0.295,0.031,0.817,0.817,0.842,0.01,9.69,0.24,0
13.667,1.064580024,0.07,0.077,0.932,0.244,0.017,0.777,0.777,0.8,-0.081,15.47,0.13,0
14.401,1.071833754,0.078,0.077,0.935,0.334,0.019,0.832,0.832,0.866,0.055,18.048,0.14,0
14.991,1.067600122,0.141,0.077,0.937,0.372,0.019,0.847,0.847,0.91,-0.057,20.002,0.138,0
7.555,1.123454489,0.05,0.13,0.883,0.002,0.033,0.019,0.019,0.019,0.011,0.068,0.201,0
7.274,1.1318591,0.008,0.073,0.879,0.003,0.013,0.022,0.022,0.022,0.018,0.209,0.11,0
7.35,1.13235623,0.036,0.084,0.88,0.01,0.019,0.075,0.075,0.075,-0.082,0.521,0.122,0
7.322,1.14880105,0.084,0.086,0.88,0.065,0.032,0.352,0.352,0.352,0.028,2.081,0.109,0
5.585,1.173126232,0.068,0.139,0.848,0.079,0.056,0.342,0.342,0.342,0.023,1.397,0.209,0
5.115,1.183882182,0.081,0.079,0.836,0.111,0.026,0.405,0.405,0.405,-0.024,4.271,0.109,0
5.086,1.197711427,0.059,0.082,0.836,0.089,0.026,0.315,0.315,0.372,-0.051,3.463,0.111,0
5.281,1.190835401,0.091,0.085,0.841,0.113,0.027,0.38,0.38,0.44,0.007,4.176,0.112,0
4.724,1.201510079,0.086,0.083,0.825,0.09,0.028,0.316,0.316,0.354,0.047,3.231,0.109,0
4.455,1.224453026,0.069,0.079,0.817,0.067,0.024,0.123,0.123,0.323,0.079,2.793,0.104,0
3.755,1.054038548,0.236,0.631,0.79,0.638,0.113,0.101,0.101,2.728,0.154,5.828,0.698,0
12.672,1.077694921,0.125,0.088,0.927,0.133,0.022,0.646,0.646,0.646,0.014,6.253,0.107,0
12.203,1.079751631,0.104,0.087,0.924,0.129,0.023,0.614,0.614,0.66,-0.032,6.137,0.105,0
12.941,1.076751041,0.107,0.082,0.928,0.168,0.022,0.669,0.669,0.776,-0.07,7.903,0.096,0
12.73,1.077278054,0.165,0.092,0.927,0.184,0.025,0.694,0.694,0.773,0.025,7.73,0.108,0
12.763,1.082162902,0.11,0.089,0.927,0.199,0.024,0.727,0.727,0.747,0.07,9.004,0.103,0
13.427,1.074031759,0.115,0.078,0.931,0.261,0.017,0.776,0.776,0.84,-0.064,15.763,0.088,0
12.322,1.078862173,0.101,0.081,0.925,0.241,0.016,0.744,0.744,0.822,-0.003,14.56,0.091,0
11.777,1.083942291,0.133,0.078,0.922,0.261,0.021,0.764,0.764,0.788,0.081,12.514,0.087,0
11.206,1.08592933,0.145,0.072,0.918,0.249,0.023,0.742,0.742,0.784,-0.001,10.807,0.084,0
11.258,1.08850064,0.103,0.062,0.918,0.249,0.019,0.74,0.74,0.795,-0.013,13.161,0.07,0
10.399,1.096164313,0.102,0.063,0.912,0.238,0.02,0.654,0.654,0.936,0.008,12.149,0.072,0
11.98,1.093235475,-0.06,0.123,0.923,0.083,0.035,0.519,0.519,0.519,0.012,2.438,0.415,0
12.857,1.076178111,0.077,0.075,0.928,0.119,0.018,0.602,0.602,0.657,-0.033,6.837,0.211,0
13.42,1.078204535,0.032,0.077,0.931,0.121,0.016,0.568,0.568,0.754,-0.016,7.673,0.161,0
14.278,1.069484806,0.103,0.079,0.935,0.162,0.017,0.655,0.655,0.853,-0.033,9.866,0.126,0
14.05,1.072152193,0.097,0.079,0.934,0.191,0.016,0.702,0.702,0.854,0.027,12.138,0.12,0
11.155,1.090349303,-0.021,0.159,0.916,0.014,0.051,0.145,0.141,0.142,0.011,0.276,0.221,0
10.363,1.099442288,0.133,0.094,0.91,0.013,0.037,0.127,0.124,0.125,0.018,0.369,0.15,0
5.616,1.194084509,0.12,0.132,0.849,0.143,0.048,0.482,0.482,0.489,0.017,3.144,0.229,0
6.964,1.141696133,0.082,0.072,0.874,0.253,0.022,0.667,0.667,0.672,0.008,12.035,0.131,0
13.975,1.06963998,0.686,0.148,0.933,0.139,0.043,0.603,0.603,0.827,0.013,3.291,0.172,0
15.576,1.065659494,0.154,0.081,0.94,0.294,0.021,0.665,0.665,1.633,-0.15,14.253,0.093,0
15.288,1.065943818,0.174,0.091,0.939,0.264,0.024,0.758,0.758,1.041,0.144,11.138,0.106,0
15.225,1.064071791,0.16,0.088,0.938,0.24,0.026,0.648,0.648,1.372,-0.095,9.833,0.11,0
15.407,1.07016932,0.202,0.085,0.939,0.3,0.025,0.747,0.747,1.245,-0.031,12.417,0.118,0
15.762,1.062490404,0.194,0.082,0.94,0.345,0.023,0.744,0.744,1.482,-0.01,15.347,0.127,0
16.464,1.061385045,0.199,0.082,0.943,0.383,0.022,0.751,0.751,1.668,-0.011,17.874,0.127,0
14.219,1.065030413,0.197,0.086,0.934,0.324,0.021,0.724,0.724,1.357,-0.107,15.145,0.132,0
12.563,1.081091724,0.179,0.077,0.926,0.214,0.027,0.701,0.701,0.867,0.285,8.171,0.122,0
13.967,1.075062471,0.163,0.066,0.933,0.282,0.025,0.728,0.728,1.148,-0.051,11.977,0.116,0
15.01,1.066552476,0.182,0.059,0.938,0.353,0.022,0.771,0.771,1.294,-0.081,16.716,0.1,0
14.625,1.069949522,0.192,0.061,0.936,0.32,0.024,0.757,0.757,1.217,-0.017,14.097,0.103,0
15.013,1.067223375,0.19,0.068,0.938,0.258,0.026,0.769,0.769,0.955,0.011,10.32,0.111,0
14.266,1.072947291,0.187,0.074,0.934,0.278,0.024,0.777,0.777,0.945,0.015,11.727,0.116,0
7.237,1.141170716,-0.776,0.128,0.879,0.232,0.042,0.653,0.653,0.663,0.015,5.544,0.218,0
9.279,1.125969816,0.095,0.075,0.903,0.174,0.024,0.631,0.631,0.661,0.017,7.674,0.138,0
9.361,1.105751708,0.094,0.082,0.903,0.183,0.025,0.616,0.616,0.726,-0.027,7.438,0.154,0
10.256,1.095811514,0.045,0.082,0.911,0.233,0.024,0.628,0.628,0.974,-0.041,9.838,0.148,0
9.633,1.105496463,0.124,0.084,0.906,0.241,0.025,0.619,0.619,0.976,-0.023,9.652,0.154,0
19.072,1.059491179,0.157,0.09,0.95,0.474,0.026,0.787,0.786,2.028,0.009,18.707,0.383,0
19.809,1.05188125,0.112,0.068,0.952,0.465,0.013,0.69,0.69,3.003,-0.355,37.909,0.233,0
22.175,1.045170491,0.099,0.07,0.957,0.489,0.014,0.652,0.652,3.944,-0.15,36.398,0.174,0
21.919,1.044641336,0.153,0.071,0.956,0.485,0.013,0.656,0.656,3.827,0.036,38.518,0.162,0
24.091,1.048087896,0.158,0.072,0.953,0.46,0.012,0.649,0.61,3.841,0.027,37.704,0.154,0
23.328,1.049817524,0.118,0.072,0.95,0.386,0.013,0.761,0.721,2.138,0.086,28.475,0.13,0
21.716,1.058227132,0.152,0.079,0.947,0.402,0.014,0.771,0.735,2.011,0.055,28.832,0.13,0
19.791,1.057181498,0.194,0.078,0.943,0.384,0.017,0.771,0.737,1.77,-0.008,22.338,0.123,0
15.495,1.077200091,0.144,0.063,0.931,0.275,0.016,0.751,0.726,1.102,0.11,16.325,0.084,0
16.134,1.064419855,0.131,0.053,0.942,0.301,0.014,0.823,0.823,0.913,0.127,22.397,0.072,0
17.766,1.052442672,0.106,0.049,0.947,0.315,0.014,0.843,0.843,0.925,0.002,23.47,0.066,0
7.842,1.127353919,0.059,0.069,0.887,0.01,0.025,0.079,0.079,0.081,0.012,0.403,0.123,0
8.309,1.119676063,0.092,0.074,0.893,0.003,0.024,0.02,0.02,0.032,-0.005,0.146,0.118,0
9.307,1.122094244,0.077,0.076,0.903,0.015,0.024,0.132,0.132,0.133,0.018,0.647,0.113,0
9.884,1.100133009,0.116,0.077,0.908,0.046,0.024,0.131,0.131,0.438,-0.016,1.982,0.106,0
9.979,1.096579709,0.128,0.075,0.909,0.03,0.024,0.181,0.181,0.269,0.048,1.29,0.109,0
10.286,1.092201102,0.871,0.154,0.911,0.054,0.04,0.381,0.381,0.381,0.013,1.358,0.262,0
10.132,1.103349854,0.074,0.079,0.91,0.132,0.018,0.573,0.573,0.628,-0.054,7.333,0.125,0
10.161,1.0992227,0.088,0.086,0.91,0.16,0.021,0.619,0.619,0.68,-0.007,7.64,0.123,0
9.904,1.101834341,0.065,0.09,0.908,0.142,0.021,0.569,0.569,0.669,-0.008,6.775,0.118,0
9.485,1.104046038,0.116,0.099,0.905,0.117,0.027,0.505,0.505,0.609,0.026,4.33,0.131,0
9.811,1.110037754,0.076,0.109,0.908,0.126,0.031,0.553,0.553,0.609,0.067,4.116,0.144,0
13.368,1.079594928,0.053,0.102,0.93,0.155,0.022,0.683,0.683,0.707,0.012,7.348,0.136,0
14.021,1.069231949,0.105,0.096,0.933,0.156,0.023,0.692,0.692,0.724,0.016,6.895,0.13,0
13.087,1.071806769,0.083,0.085,0.929,0.123,0.018,0.444,0.598,1.292,0.04,6.595,0.118,0
14.494,1.071971185,0.119,0.073,0.935,0.149,0.021,0.674,0.674,0.753,-0.061,7.428,0.099,0
14.848,1.065712099,0.08,0.063,0.937,0.133,0.016,0.642,0.642,0.752,0.012,8.443,0.084,0
14.986,1.06493291,0.116,0.061,0.937,0.154,0.018,0.673,0.673,0.807,0.022,8.551,0.081,0
15.777,1.063530588,0.079,0.066,0.94,0.16,0.01,0.691,0.691,0.83,0.012,16.367,0.089,0
15.713,1.061926393,0.09,0.071,0.94,0.13,0.013,0.646,0.646,0.771,0.013,10.22,0.095,0
15.077,1.066302237,0.085,0.073,0.938,0.154,0.015,0.71,0.71,0.717,0.011,10.573,0.099,0
13.494,1.061775768,0.106,0.064,0.931,0.221,0.018,0.754,0.754,0.786,0.014,12.696,0.092,0
13.624,1.061974279,0.079,0.058,0.932,0.198,0.017,0.415,0.415,1.692,0.002,11.907,0.083,0
12.096,1.081509261,0.041,0.056,0.924,0.174,0.014,0.404,0.404,1.361,-0.004,12.472,0.081,0
11.615,1.086104615,0.014,0.048,0.921,0.146,0.011,0.4,0.4,1.105,0.031,13.368,0.075,0
11.083,1.088353905,0.065,0.047,0.917,0.137,0.018,0.377,0.377,1.03,0.009,7.646,0.083,0
11.754,1.086830423,0.066,0.044,0.922,0.141,0.016,0.333,0.333,1.203,0.019,8.904,0.076,0
11.057,1.086654158,0.031,0.044,0.917,0.115,0.015,0.311,0.311,0.957,0.013,7.437,0.065,0
9.868,1.096150361,0.089,0.048,0.908,0.085,0.02,0.289,0.289,0.655,0.008,4.316,0.063,0
10.845,1.087630809,0.152,0.132,0.916,0.01,0.05,0.106,0.106,0.107,0.015,0.204,0.221,0
9.256,1.10377526,0.12,0.074,0.902,0.005,0.029,0.045,0.045,0.045,-0.004,0.159,0.124,0
8.822,1.113352797,0.107,0.074,0.898,0.034,0.026,0.252,0.252,0.252,0.028,1.339,0.128,0
9.577,1.107809913,-0.174,0.136,0.905,0.009,0.047,0.05,0.05,0.09,0.013,0.192,0.237,0
9.319,1.103365469,0.121,0.088,0.903,0.005,0.029,0.053,0.053,0.053,0.016,0.187,0.141,0
9.028,1.112271206,0.106,0.089,0.9,0.007,0.028,0.068,0.068,0.068,0.051,0.266,0.147,0
8.928,1.112843274,0.115,0.089,0.899,0.021,0.028,0.169,0.169,0.173,-0.018,0.75,0.144,0
8.994,1.112441918,0.117,0.092,0.9,0.024,0.029,0.189,0.189,0.193,0.02,0.841,0.147,0
9.095,1.109629909,0.133,0.088,0.901,0.025,0.029,0.197,0.197,0.201,-0.008,0.89,0.134,0
9.202,1.110891515,0.104,0.088,0.902,0.03,0.026,0.194,0.194,0.245,0.009,1.176,0.131,0
8.986,1.111587034,0.106,0.091,0.9,0.023,0.026,0.178,0.178,0.186,0.041,0.901,0.139,0
9.316,1.109253898,0.137,0.083,0.903,0.044,0.03,0.303,0.303,0.315,0.026,1.487,0.13,0
9.181,1.109576854,0.136,0.076,0.902,0.062,0.031,0.373,0.373,0.398,-0.003,2.054,0.124,0
9.125,1.107722437,0.137,0.07,0.901,0.088,0.03,0.445,0.445,0.492,0.025,3.036,0.113,0
8.926,1.117135524,0.107,0.069,0.899,0.131,0.028,0.533,0.533,0.609,0.017,5.103,0.104,0
9.285,1.108885972,0.111,0.077,0.903,0.1,0.027,0.416,0.416,0.603,0.023,3.835,0.114,0
8.623,1.107139163,0.109,0.079,0.896,0.095,0.027,0.409,0.409,0.543,0.015,3.913,0.114,0
8.153,1.124197455,0.081,0.071,0.891,0.202,0.022,0.563,0.563,0.809,0.013,9.174,0.104,0
8.218,1.120753382,0.037,0.063,0.892,0.196,0.015,0.599,0.599,0.724,0.019,12.653,0.096,0
7.85,1.126935068,0.075,0.057,0.887,0.124,0.014,0.488,0.488,0.563,0.015,9.233,0.092,0
7.959,1.122657086,0.052,0.054,0.888,0.064,0.019,0.351,0.351,0.374,0.026,3.316,0.092,0
7.475,1.131151398,0.051,0.054,0.882,0.049,0.02,0.254,0.254,0.311,0.041,2.412,0.086,0
7.539,1.135367601,0.059,0.051,0.883,0.038,0.022,0.217,0.217,0.255,0.048,1.86,0.077,0
7.505,1.131017919,0.082,0.053,0.882,0.033,0.024,0.19,0.19,0.225,0.03,1.381,0.079,0
6.974,1.139718087,0.087,0.053,0.875,0.044,0.027,0.158,0.158,0.296,0.024,1.769,0.079,0
6.608,1.1504886,0.083,0.055,0.869,0.066,0.027,0.128,0.128,0.438,0.037,2.528,0.08,0
5.96,1.165111595,0.081,0.053,0.856,0.039,0.027,0.131,0.131,0.234,0.022,1.525,0.075,0
5.553,1.182198841,0.078,0.053,0.847,0.035,0.026,0.118,0.118,0.203,0.024,1.458,0.071,0
5.179,1.187670514,0.084,0.054,0.838,0.04,0.024,0.129,0.129,0.214,0.007,1.675,0.077,0
5.8,1.188532362,0.043,0.05,0.853,0.059,0.015,0.168,0.168,0.334,0.015,4.039,0.07,0
6.199,1.166660402,0.079,0.046,0.861,0.032,0.021,0.183,0.183,0.188,0.006,1.559,0.07,1
10.112,1.114204655,2.484,0.121,0.91,0.026,0.039,0.108,0.108,0.256,0.014,0.677,0.246,0
10.209,1.094661037,0.014,0.075,0.911,0.029,0.02,0.127,0.127,0.283,-0.014,1.408,0.139,0
9.613,1.103211267,0.088,0.076,0.906,0.034,0.021,0.09,0.09,0.33,-0.016,1.658,0.13,0
9.338,1.105723153,0.105,0.08,0.903,0.036,0.023,0.101,0.101,0.33,0.009,1.55,0.128,0
9.361,1.104837442,0.101,0.081,0.903,0.049,0.023,0.122,0.122,0.45,0.047,2.188,0.132,0
10.033,1.097651872,0.091,0.078,0.909,0.063,0.022,0.245,0.275,0.589,0.056,2.875,0.131,0
10.158,1.092664425,0.184,0.08,0.91,0.068,0.022,0.28,0.28,0.544,-0.053,3.111,0.122,0
10.211,1.101508646,0.117,0.082,0.911,0.06,0.023,0.233,0.233,0.519,-0.016,2.633,0.126,0
10.33,1.093536159,0.123,0.073,0.912,0.036,0.023,0.158,0.158,0.343,0.068,1.552,0.12,0
10.619,1.095233833,0.126,0.065,0.914,0.03,0.024,0.14,0.14,0.301,-0.009,1.289,0.108,0
10.983,1.091033207,0.133,0.061,0.917,0.033,0.023,0.118,0.118,0.346,0.011,1.441,0.096,0
12.263,1.086794317,0.136,0.059,0.925,0.053,0.023,0.228,0.228,0.538,0.015,2.576,0.096,0
13.784,1.071582179,0.11,0.065,0.932,0.075,0.017,0.386,0.386,0.678,0.007,4.506,0.107,0
14.796,1.067613004,0.097,0.069,0.937,0.074,0.014,0.406,0.406,0.695,0.002,5.278,0.108,0
14.864,1.067787115,0.122,0.065,0.937,0.096,0.017,0.456,0.456,0.833,0.013,5.859,0.098,0
12.252,1.066446983,0.067,0.057,0.925,0.085,0.013,0.392,0.392,0.685,0.009,6.781,0.09,0
14.436,1.062947381,-0.452,0.054,0.935,0.074,0.005,0.363,0.363,0.725,0.004,15.745,0.085,0
19.68,1.054694549,-0.979,0.053,0.952,0.068,-0.018,0.366,0.366,0.892,0.014,-3.658,0.088,0
