,leverage_ratio,asset_liabilities,roe,asset_turnover,debt_ratio,debt_ratio2,roa,capitalization_ratio,longtermdebt_invcap,totaldebt_invcap,cash_debt,debt_ebitda,rect_turn,label
13438,10.12,1.102629070579836,0.115,0.062,0.91,0.22,0.022000000000000002,0.701,0.7020000000000001,0.732,0.059000000000000004,10.231,0.078,0
13439,10.434000000000001,1.0955306294203913,0.115,0.065,0.9129999999999999,0.174,0.023,0.6629999999999999,0.6629999999999999,0.6729999999999999,0.018000000000000002,7.6770000000000005,0.079,0
13440,9.791,1.1007519080875372,0.10099999999999999,0.073,0.907,0.159,0.021,0.632,0.632,0.632,0.027999999999999997,7.506,0.096,0
13441,10.5,1.1052884430608403,0.11900000000000001,0.075,0.9129999999999999,0.111,0.024,0.54,0.54,0.589,0.022000000000000002,4.864,0.10099999999999999,0
13442,10.675999999999998,1.0963053254112665,-0.049,0.07,0.914,0.111,0.005,0.5579999999999999,0.5579999999999999,0.57,0.04,20.173,0.08900000000000001,0
13443,9.302999999999999,1.1086001972384678,-0.16,0.063,0.903,0.14,-0.006999999999999999,0.5870000000000001,0.5870000000000001,0.597,0.018000000000000002,-21.096,0.079,0
13444,9.737,1.1067368148985959,-0.258,0.059000000000000004,0.907,0.135,-0.005,0.5870000000000001,0.5870000000000001,0.598,0.016,-28.526,0.077,0
13445,11.449000000000002,1.0857471170834614,-0.292,0.057,0.92,0.11599999999999999,-0.002,0.556,0.556,0.6409999999999999,0.032,-52.388999999999996,0.077,0
13446,10.914000000000001,1.077835857338895,-0.107,0.057999999999999996,0.9159999999999999,0.1,0.009000000000000001,0.5429999999999999,0.5429999999999999,0.5429999999999999,0.024,10.537,0.079,0
13447,8.599,1.1026746307551312,0.285,0.055,0.8959999999999999,0.057999999999999996,0.028999999999999998,0.218,0.218,0.43700000000000006,0.027999999999999997,1.952,0.078,0
13449,7.337000000000001,1.1515975852241567,0.054000000000000006,0.047,0.88,0.013000000000000001,0.019,0.08800000000000001,0.08800000000000001,0.098,0.035,0.677,0.07200000000000001,0
13450,8.051,1.1214351474065238,0.081,0.053,0.89,0.013999999999999999,0.023,0.10800000000000001,0.10800000000000001,0.111,0.019,0.604,0.069,0
13451,7.97,1.1252573815714795,0.07400000000000001,0.051,0.889,0.006999999999999999,0.022000000000000002,0.06,0.06,0.063,0.042,0.341,0.062,0
13453,7.382000000000001,1.1321538921242023,0.106,0.054000000000000006,0.8809999999999999,0.004,0.026000000000000002,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.027999999999999997,0.17300000000000001,0.067,0
13454,7.587999999999999,1.1352543318087391,0.08900000000000001,0.054000000000000006,0.884,0.004,0.024,0.037000000000000005,0.037000000000000005,0.037000000000000005,0.022000000000000002,0.19399999999999998,0.07,0
13455,8.147,1.1280521078270878,0.141,0.049,0.8909999999999999,0.003,0.028999999999999998,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.021,0.107,0.076,1
13456,5.7,1.2020366446931054,0.049,0.07,0.851,0.198,0.021,0.5479999999999999,0.5479999999999999,0.599,0.011000000000000001,10.22,0.086,0
13457,7.835,1.1400580748459932,0.059000000000000004,0.079,0.887,0.27899999999999997,0.023,0.695,0.695,0.752,-0.021,12.991,0.092,0
13458,9.641,1.112074756310549,0.13699999999999998,0.08199999999999999,0.9059999999999999,0.29,0.027000000000000003,0.733,0.733,0.826,-0.039,11.242,0.094,0
13459,2.575,1.3997165131112688,0.055999999999999994,0.078,0.72,0.068,0.031,0.18899999999999997,0.18899999999999997,0.19699999999999998,0.022000000000000002,2.239,0.12,0
13467,9.747,1.08138037475583,0.158,0.096,0.907,0.06,0.038,0.161,0.161,0.54,0.003,1.607,0.133,0
13470,10.013,1.1014109347442682,0.133,0.09,0.909,0.08900000000000001,0.03,0.172,0.172,0.8079999999999999,0.017,3.0469999999999997,0.133,0
13471,10.458,1.0986012170260244,0.15,0.109,0.9129999999999999,0.12300000000000001,0.034,0.33899999999999997,0.33899999999999997,0.932,0.05,3.6639999999999997,0.171,0
13472,10.87,1.0958089865001008,0.10300000000000001,0.08900000000000001,0.9159999999999999,0.107,0.03,0.261,0.261,0.941,-0.028999999999999998,4.1,0.134,0
13473,11.423,1.0862416959619317,0.114,0.08,0.92,0.134,0.022000000000000002,0.23,0.23,1.2830000000000001,-0.034,6.2860000000000005,0.12,0
13474,11.665,1.0888929329849144,0.134,0.065,0.9209999999999999,0.166,0.025,0.218,0.218,1.646,-0.02,7.016,0.094,0
13475,11.693,1.0849903710062878,0.158,0.06,0.9209999999999999,0.165,0.026000000000000002,0.2,0.2,1.679,0.083,6.334,0.085,0
13476,11.571,1.0905366145161188,0.14800000000000002,0.055999999999999994,0.92,0.136,0.026000000000000002,0.19699999999999998,0.19699999999999998,1.374,-0.071,5.391,0.071,0
13477,12.686,1.084983499868404,0.171,0.063,0.927,0.156,0.027000000000000003,0.276,0.276,1.5430000000000001,0.01,5.909,0.08,0
13479,6.477,1.1758451511416554,0.044000000000000004,0.068,0.866,0.172,0.024,0.5589999999999999,0.5589999999999999,0.5670000000000001,-0.038,7.997999999999999,0.133,0
13480,7.933,1.1261563974287212,0.07,0.073,0.888,0.156,0.02,0.5760000000000001,0.5760000000000001,0.59,0.09,7.505,0.155,0
13481,11.775,1.0915893899281839,0.07,0.068,0.922,0.221,0.017,0.728,0.728,0.767,-0.078,13.321,0.187,0
13482,12.783,1.0859126712217022,0.078,0.066,0.927,0.321,0.015,0.8109999999999999,0.8109999999999999,0.838,-0.006999999999999999,21.154,0.168,0
13483,13.581,1.0719409824672905,0.091,0.07,0.9309999999999999,0.34600000000000003,0.016,0.8290000000000001,0.8290000000000001,0.86,-0.039,21.925,0.172,0
13484,11.850999999999999,1.0792449282887788,0.102,0.07,0.922,0.332,0.016,0.799,0.799,0.856,-0.040999999999999995,20.559,0.136,0
13485,11.057,1.0887514179560307,0.09,0.062,0.917,0.306,0.013999999999999999,0.784,0.784,0.7979999999999999,0.174,22.785,0.12300000000000001,0
13486,10.311,1.0954736611809321,-0.094,0.054000000000000006,0.912,0.25,0.011000000000000001,0.731,0.731,0.7609999999999999,0.039,21.164,0.099,0
13487,9.823,1.100639974459069,0.11599999999999999,0.055,0.9079999999999999,0.149,0.022000000000000002,0.602,0.602,0.64,-0.16699999999999998,6.928,0.08,0
13488,9.402000000000001,1.1077030913455357,0.102,0.055,0.904,0.17,0.02,0.627,0.627,0.662,0.025,8.635,0.078,0
13489,9.526,1.1047290915443395,0.08900000000000001,0.06,0.905,0.18600000000000003,0.018000000000000002,0.6459999999999999,0.6459999999999999,0.6920000000000001,0.017,10.524000000000001,0.08,0
13490,8.922,1.1118279826360729,0.077,0.063,0.899,0.161,0.016,0.601,0.601,0.639,0.012,10.017999999999999,0.084,0
13491,9.363,1.1070365870974865,0.07200000000000001,0.06,0.904,0.217,0.015,0.682,0.682,0.715,0.009000000000000001,14.925,0.079,0
13492,9.417,1.1016371979051554,0.055999999999999994,0.057,0.904,0.18,0.013000000000000001,0.605,0.605,0.741,0.006999999999999999,13.360999999999999,0.077,0
13493,8.762,1.1119156171755298,0.053,0.053,0.898,0.109,0.013999999999999999,0.49,0.49,0.542,0.006999999999999999,8.036,0.07200000000000001,0
13494,8.19,1.118730603340228,0.040999999999999995,0.05,0.8909999999999999,0.084,0.013000000000000001,0.41200000000000003,0.41200000000000003,0.45399999999999996,0.011000000000000001,6.595,0.069,0
13495,7.672000000000001,1.128048487976431,0.069,0.049,0.885,0.08,0.018000000000000002,0.38,0.38,0.429,0.013999999999999999,4.485,0.067,0
13496,7.686,1.1318909000128798,0.078,0.044000000000000004,0.885,0.073,0.018000000000000002,0.373,0.373,0.4,0.015,4.285,0.06,0
13497,7.763,1.1280685840170408,0.06,0.040999999999999995,0.8859999999999999,0.057999999999999996,0.017,0.33399999999999996,0.33399999999999996,0.341,0.011000000000000001,3.6010000000000004,0.055999999999999994,0
13499,8.96,1.1215479454176542,0.071,0.07200000000000001,0.9,0.091,0.021,0.475,0.475,0.475,-0.039,4.574,0.129,0
13500,11.802,1.0909313627053294,0.07200000000000001,0.071,0.922,0.174,0.02,0.69,0.69,0.69,0.013999999999999999,8.976,0.10800000000000001,0
13501,12.884,1.0794377372944128,0.113,0.071,0.9279999999999999,0.223,0.018000000000000002,0.743,0.743,0.797,-0.061,13.208,0.10300000000000001,0
13502,14.1,1.0716064727064325,0.109,0.07,0.934,0.243,0.016,0.779,0.779,0.809,0.031,15.527000000000001,0.1,0
13503,13.671,1.0740734105396472,0.11599999999999999,0.069,0.932,0.263,0.018000000000000002,0.785,0.785,0.8290000000000001,-0.013999999999999999,15.084000000000001,0.099,0
13504,14.03,1.0705660713777165,0.11,0.07200000000000001,0.9329999999999999,0.28,0.017,0.546,0.546,1.9080000000000001,0.025,16.846,0.1,0
13505,15.046,1.0647898174105146,0.122,0.068,0.938,0.317,0.018000000000000002,0.27899999999999997,0.313,4.113,-0.285,17.779,0.09300000000000001,0
13506,14.622,1.0669579278173005,0.127,0.064,0.9359999999999999,0.309,0.019,0.82,0.82,0.867,0.28,16.57,0.086,0
13507,14.164000000000001,1.068904121626523,0.099,0.057999999999999996,0.934,0.311,0.015,0.5579999999999999,0.5579999999999999,2.083,0.053,20.756999999999998,0.087,0
13508,15.04,1.0663713564816606,0.12,0.055,0.938,0.297,0.016,0.518,0.518,2.294,0.055,19.105,0.08,0
13509,16.226,1.0643935599173007,0.11599999999999999,0.055999999999999994,0.9420000000000001,0.29600000000000004,0.013999999999999999,0.522,0.522,2.435,0.013000000000000001,21.305999999999997,0.078,0
13510,17.628,1.056535029034547,0.053,0.055,0.946,0.304,0.009000000000000001,0.604,0.604,2.242,0.006,33.693000000000005,0.076,0
13511,2.193,1.5180031395120674,0.039,0.076,0.687,0.045,0.046,0.125,0.125,0.125,0.022000000000000002,1.012,0.131,0
13512,4.431,1.3474746533581026,0.026000000000000002,0.073,0.816,0.23399999999999999,0.038,0.551,0.551,0.57,-0.054000000000000006,6.879,0.109,0
13513,6.296,1.1595668360312592,0.027000000000000003,0.076,0.863,0.257,0.031,0.623,0.623,0.7070000000000001,-0.114,8.602,0.10099999999999999,0
13514,6.079,1.1720291882490832,0.006999999999999999,0.076,0.8590000000000001,0.16699999999999998,0.027000000000000003,0.493,0.493,0.598,0.067,6.165,0.109,0
13515,6.144,1.1698972634524905,0.031,0.077,0.86,0.24100000000000002,0.022000000000000002,0.608,0.608,0.674,-0.008,10.648,0.10400000000000001,0
13516,7.104,1.1499462845662303,0.043,0.077,0.877,0.268,0.018000000000000002,0.6779999999999999,0.6779999999999999,0.6990000000000001,0.059000000000000004,15.177999999999999,0.09699999999999999,0
13517,7.25,1.1345445886108536,0.045,0.079,0.879,0.262,0.018000000000000002,0.667,0.667,0.7190000000000001,-0.055999999999999994,14.459000000000001,0.09699999999999999,0
13518,7.1610000000000005,1.1399258087975288,0.051,0.07200000000000001,0.877,0.239,0.02,0.617,0.617,0.747,0.08900000000000001,12.235999999999999,0.092,0
13519,7.257000000000001,1.1423136466945554,0.059000000000000004,0.063,0.879,0.255,0.021,0.6679999999999999,0.6679999999999999,0.698,0.013000000000000001,12.565999999999999,0.078,0
13520,7.93,1.1248849184786436,0.052000000000000005,0.057,0.888,0.257,0.019,0.675,0.675,0.745,-0.048,14.318,0.068,0
13522,10.309000000000001,1.0993564682256185,0.076,0.07400000000000001,0.912,0.444,0.017,0.7,0.7,1.505,-0.28600000000000003,27.031999999999996,0.184,0
13523,12.206,1.086335994094034,0.09300000000000001,0.081,0.924,0.46799999999999997,0.019,0.7070000000000001,0.7070000000000001,1.8090000000000002,-0.038,24.76,0.185,0
13524,13.427999999999999,1.0743932904383044,0.10800000000000001,0.078,0.9309999999999999,0.49,0.021,0.7659999999999999,0.7659999999999999,1.6569999999999998,-0.027000000000000003,24.359,0.19,0
13529,6.871,1.1452949949706912,0.062,0.077,0.873,0.098,0.018000000000000002,0.391,0.391,0.47,0.003,5.419,0.11699999999999999,0
13530,8.726,1.1261294330246217,0.07,0.073,0.897,0.157,0.018000000000000002,0.08900000000000001,0.08900000000000001,1.3940000000000001,0.002,8.845,0.11199999999999999,0
13531,9.154,1.112018100740285,0.076,0.07400000000000001,0.902,0.193,0.018000000000000002,0.254,0.254,1.462,0.032,10.87,0.111,0
13532,3.6039999999999996,1.2705707361483325,0.052000000000000005,0.07,0.7829999999999999,0.004,0.024,0.019,0.019,0.019,0.016,0.18,0.13699999999999998,0
13533,3.4530000000000003,1.2865557865557864,0.039,0.07200000000000001,0.775,0.004,0.026000000000000002,0.016,0.016,0.016,0.018000000000000002,0.142,0.131,0
13534,3.279,1.3021751502616568,0.061,0.073,0.7659999999999999,0.003,0.028999999999999998,0.013000000000000001,0.013000000000000001,0.013000000000000001,-0.023,0.105,0.127,0
13535,3.176,1.3075377714175633,0.06,0.07400000000000001,0.7609999999999999,0.012,0.027999999999999997,0.047,0.047,0.047,0.062,0.409,0.126,0
13536,3.003,1.3251640891292713,0.054000000000000006,0.07200000000000001,0.75,0.013999999999999999,0.028999999999999998,0.052000000000000005,0.052000000000000005,0.052000000000000005,0.138,0.478,0.115,0
13537,3.3080000000000003,1.3096277207420646,0.062,0.07400000000000001,0.768,0.04,0.03,0.146,0.146,0.146,-0.091,1.315,0.107,0
13538,3.57,1.280509896008051,0.053,0.075,0.7809999999999999,0.08,0.026000000000000002,0.255,0.255,0.273,-0.026000000000000002,3.071,0.1,0
13539,3.654,1.2635132633034205,0.069,0.071,0.785,0.096,0.03,0.309,0.309,0.309,0.094,3.273,0.095,0
13540,3.69,1.2747461069735952,0.054000000000000006,0.062,0.787,0.092,0.026000000000000002,0.293,0.293,0.305,0.07,3.634,0.094,0
13541,3.6460000000000004,1.2759973201778427,0.051,0.057999999999999996,0.785,0.092,0.025,0.292,0.292,0.303,0.01,3.748,0.08900000000000001,0
13542,5.75,1.2058422672155793,1.122,0.106,0.852,0.017,0.034,0.10400000000000001,0.10400000000000001,0.10400000000000001,0.0,0.525,0.23399999999999999,0
13543,8.155,1.1347870504453392,0.057,0.068,0.8909999999999999,0.098,0.018000000000000002,0.267,0.267,0.6609999999999999,-0.061,5.672000000000001,0.136,0
13544,9.343,1.1070152505446622,0.057999999999999996,0.075,0.903,0.127,0.02,0.341,0.341,0.865,-0.040999999999999995,6.621,0.13699999999999998,0
13545,10.302,1.0994298407997039,0.106,0.07200000000000001,0.912,0.18899999999999997,0.022000000000000002,0.436,0.436,1.202,-0.023,8.979,0.134,0
13546,9.921,1.1007994858967096,0.107,0.07400000000000001,0.9079999999999999,0.175,0.021,0.21,0.21,1.51,-0.061,8.487,0.131,0
13549,3.262,1.3145380761041832,0.047,0.08,0.765,0.047,0.028999999999999998,0.16699999999999998,0.16699999999999998,0.168,0.013999999999999999,1.6769999999999998,0.11,0
13550,7.609,1.2736418511066399,0.031,0.07200000000000001,0.884,0.12,0.025,0.501,0.501,0.516,-0.006999999999999999,5.724,0.08900000000000001,0
13551,10.309000000000001,1.0997109114714996,0.091,0.078,0.912,0.162,0.02,0.619,0.619,0.6970000000000001,-0.055999999999999994,8.032,0.092,0
13552,11.061,1.094338900048675,0.11,0.081,0.917,0.174,0.022000000000000002,0.649,0.649,0.737,0.015,8.155,0.09699999999999999,0
13553,11.314,1.0849005867297075,0.12300000000000001,0.08,0.919,0.179,0.023,0.6579999999999999,0.6579999999999999,0.755,0.035,7.864,0.096,0
13554,12.288,1.0828585298551316,0.11900000000000001,0.079,0.925,0.22699999999999998,0.021,0.7020000000000001,0.7020000000000001,0.899,-0.048,11.379000000000001,0.091,0
13555,4.672,1.2155664409990987,0.377,0.129,0.8240000000000001,0.025,0.047,0.11599999999999999,0.11599999999999999,0.128,0.013999999999999999,0.55,0.151,0
13556,5.296,1.1938901513972335,0.079,0.08199999999999999,0.841,0.048,0.031,0.18899999999999997,0.18899999999999997,0.247,-0.006999999999999999,1.625,0.09699999999999999,0
13557,6.0089999999999995,1.167260080386147,0.07,0.08199999999999999,0.857,0.10400000000000001,0.028999999999999998,0.363,0.363,0.465,-0.062,3.719,0.095,0
13558,6.265,1.1642364482539256,0.09,0.08,0.862,0.14300000000000002,0.027999999999999997,0.49200000000000005,0.49200000000000005,0.53,0.085,5.3,0.098,0
13559,6.462000000000001,1.1545725031463012,0.10400000000000001,0.08,0.866,0.17600000000000002,0.028999999999999998,0.565,0.565,0.57,0.053,6.075,0.096,0
13560,7.239,1.1456131498365256,0.106,0.078,0.879,0.192,0.027999999999999997,0.606,0.606,0.624,-0.025,7.007000000000001,0.087,0
13561,7.521,1.1367154589811195,0.098,0.08,0.883,0.195,0.026000000000000002,0.593,0.593,0.677,-0.06,7.787000000000001,0.08900000000000001,0
13562,8.846,1.1220039580737373,0.125,0.075,0.898,0.203,0.027000000000000003,0.6459999999999999,0.6459999999999999,0.706,0.08800000000000001,7.752999999999999,0.087,0
13563,9.231,1.1063050741824352,0.121,0.068,0.902,0.20600000000000002,0.025,0.6779999999999999,0.6779999999999999,0.6779999999999999,0.078,8.273,0.078,0
13565,15.732000000000001,1.0614270278922726,0.185,0.08800000000000001,0.94,0.006999999999999999,0.032,0.107,0.107,0.107,-0.017,0.23199999999999998,0.142,0
13566,12.8,1.0797902178247265,0.156,0.084,0.9279999999999999,0.006,0.03,0.076,0.076,0.076,0.1,0.21,0.134,0
13567,12.395999999999999,1.0717540417389613,0.13,0.085,0.925,0.001,0.028999999999999998,0.016,0.016,0.016,-0.016,0.043,0.157,0
13570,17.756,1.0568368499588603,0.174,0.084,0.9470000000000001,0.011000000000000001,0.027999999999999997,0.102,0.102,0.187,-0.001,0.41700000000000004,0.14300000000000002,0
13571,17.171,1.058815485931304,0.158,0.08199999999999999,0.945,0.013000000000000001,0.027000000000000003,0.19399999999999998,0.19399999999999998,0.19399999999999998,0.055999999999999994,0.531,0.14400000000000002,0
13572,17.479,1.056457941059801,0.158,0.071,0.946,0.019,0.027000000000000003,0.262,0.262,0.262,-0.013999999999999999,0.767,0.138,0
13573,17.845,1.0575595668646627,0.14800000000000002,0.062,0.9470000000000001,0.015,0.024,0.222,0.222,0.222,0.076,0.675,0.135,0
13574,19.972,1.0496116296588227,0.16,0.06,0.9520000000000001,0.079,0.023,0.397,0.397,1.0,-0.10800000000000001,3.5669999999999997,0.126,0
13575,15.14,1.0713218174864634,0.12,0.061,0.938,0.06,0.022000000000000002,0.134,0.134,0.835,0.027999999999999997,2.895,0.126,0
13576,17.605,1.0591444344482464,0.079,0.067,0.946,0.109,0.017,0.157,0.157,1.7080000000000002,0.003,6.699,0.133,0
13577,17.364,1.057272817390073,0.059000000000000004,0.07,0.946,0.11599999999999999,0.016,0.28600000000000003,0.28600000000000003,1.528,0.002,7.24,0.129,0
13578,17.052,1.0601791633898974,0.114,0.068,0.945,0.153,0.023,0.414,0.414,1.618,0.012,6.791,0.11,0
13579,14.390999999999998,1.05649890402886,0.015,0.06,0.935,0.126,0.016,0.32799999999999996,0.32799999999999996,1.298,0.002,7.891,0.08800000000000001,0
13580,9.642000000000001,1.1026945629723108,-0.033,0.057,0.9059999999999999,0.047,0.013999999999999999,0.209,0.209,0.397,0.025,3.5269999999999997,0.08900000000000001,0
13581,10.017999999999999,1.1012019490212757,-0.004,0.055999999999999994,0.909,0.079,0.018000000000000002,0.165,0.165,0.725,0.004,4.575,0.09300000000000001,0
13582,9.905,1.0999546156435651,0.044000000000000004,0.051,0.9079999999999999,0.043,0.021,0.17800000000000002,0.17800000000000002,0.38799999999999996,0.022000000000000002,2.102,0.08800000000000001,0
13583,10.45,1.098098844420143,0.068,0.048,0.9129999999999999,0.084,0.022000000000000002,0.064,0.064,0.902,0.013000000000000001,3.9589999999999996,0.081,0
13584,10.777000000000001,1.0902347570596664,0.086,0.047,0.915,0.128,0.022000000000000002,0.046,0.046,1.4369999999999998,0.017,5.869,0.07400000000000001,0
13585,10.046,1.0971882275903544,0.077,0.047,0.909,0.099,0.023,0.065,0.065,1.02,0.013999999999999999,4.275,0.07,0
13586,9.267000000000001,1.107905694056706,0.07400000000000001,0.048,0.903,0.08199999999999999,0.023,0.081,0.081,0.777,0.059000000000000004,3.514,0.071,0
13587,4.882,1.214099196538937,0.086,0.086,0.83,0.069,0.033,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.016,2.1319999999999997,0.106,0
13588,2.8819999999999997,1.197158507816769,0.067,0.087,0.742,0.061,0.037000000000000005,0.126,0.126,0.20600000000000002,-0.11800000000000001,1.6880000000000002,0.107,0
13589,3.24,1.3200028597797968,0.07400000000000001,0.087,0.764,0.11199999999999999,0.038,0.293,0.293,0.337,0.067,3.0469999999999997,0.105,0
13590,5.083,1.2939132665255892,0.08800000000000001,0.083,0.836,0.10800000000000001,0.036000000000000004,0.377,0.377,0.409,0.033,3.361,0.10800000000000001,0
13591,6.631,1.1671051673755473,0.09,0.083,0.8690000000000001,0.126,0.03,0.48,0.48,0.5,0.07200000000000001,4.248,0.10800000000000001,0
13592,9.352,1.115779852173966,0.107,0.081,0.903,0.18600000000000003,0.025,0.637,0.637,0.7,-0.049,7.468,0.102,0
